Date;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS
2020-03-01 15:49:56;0.780694;-0.273216;94.2916;22.2268;213.467;76.0
2020-03-01 15:49:58;0.789323;0.054711;94.5238;22.2289;204.799;76.0
2020-03-01 15:49:59;1.76362;0.054711;94.3564;22.2289;227.87;76.0
2020-03-01 15:50:00;1.51504;0.382638;94.2265;22.2336;228.089;76.0
2020-03-01 15:50:01;1.63032;0.054711;94.3429;22.2475;226.636;76.0
2020-03-01 15:50:02;0.832743;0.382638;94.4693;22.2426;222.072;76.0
2020-03-01 15:50:03;1.40578;0.054711;94.3673;22.2387;234.039;76.0
2020-03-01 15:50:04;1.62769;0.054711;94.3858;22.2389;231.438;76.0
2020-03-01 15:50:05;1.62032;0.054711;94.3804;22.2327;212.033;76.0
2020-03-01 15:50:06;1.75013;0.054711;94.3378;22.2327;236.812;76.0
2020-03-01 15:50:07;2.01741;0.382638;94.2337;22.2385;228.755;76.0
2020-03-01 15:50:08;2.16541;-0.273216;94.2672;22.2417;237.739;76.0
2020-03-01 15:50:09;1.10007;0.054711;94.3329;22.2341;231.148;76.0
2020-03-01 15:50:10;1.51217;0.054711;94.3311;22.2459;227.955;76.0
2020-03-01 15:50:11;2.25341;0.710565;94.5511;22.2478;219.124;76.0199
2020-03-01 15:50:12;1.66824;0.054711;94.5721;22.238;230.79;76.9804
2020-03-01 15:50:13;1.46692;0.054711;94.3244;22.231;223.298;76.0
2020-03-01 15:50:14;1.6988;-0.273216;94.3656;22.2325;229.817;76.0
2020-03-01 15:50:15;1.68755;-0.273216;94.4468;22.2325;237.476;76.0
2020-03-01 15:50:16;1.79041;0.054711;94.6058;22.2444;243.364;76.0
2020-03-01 15:50:17;1.8222;0.054711;94.3618;22.2363;222.45;76.0
2020-03-01 15:50:19;2.20991;0.054711;94.4031;22.2318;242.351;76.0199
2020-03-01 15:50:20;1.6494;-0.601143;94.5622;22.2405;228.851;76.9804
2020-03-01 15:50:21;2.15925;-0.273216;94.3862;22.2366;242.479;76.0199
2020-03-01 15:50:22;1.34909;0.054711;94.5336;22.2408;211.696;76.9804
2020-03-01 15:50:23;2.1732;0.382638;94.8251;22.2265;253.196;76.0199
2020-03-01 15:50:24;1.89772;0.382638;94.7305;22.2265;227.768;76.9804
2020-03-01 15:50:25;1.42941;0.054711;94.455;22.23;238.223;76.0
2020-03-01 15:50:26;1.52001;0.054711;94.7933;22.2307;237.54;76.0
2020-03-01 15:50:27;1.91164;0.382638;94.8251;22.2186;233.661;76.0199
2020-03-01 15:50:28;1.50775;0.382638;94.6632;22.2229;230.148;76.0199
2020-03-01 15:50:29;1.48123;-0.273216;94.8511;22.2182;233.943;77.0
2020-03-01 15:50:30;1.98615;0.054711;94.8192;22.2301;232.701;76.9804
2020-03-01 15:50:31;1.37994;0.382638;94.6497;22.2283;205.879;76.0199
2020-03-01 15:50:32;1.50198;0.054711;94.3726;22.2206;233.913;76.9804
2020-03-01 15:50:33;1.29594;0.382638;94.7705;22.2336;231.073;76.0199
2020-03-01 15:50:34;1.298;0.382638;94.6965;22.2336;232.345;76.9804
2020-03-01 15:50:35;1.90161;0.382638;94.7493;22.2267;225.91;76.0
2020-03-01 15:50:36;1.39709;0.054711;94.7891;22.2352;251.78;76.0199
2020-03-01 15:50:38;1.20494;0.054711;94.8052;22.24;226.781;77.0
2020-03-01 15:50:39;1.33736;0.054711;94.7876;22.2394;218.86;76.9804
2020-03-01 15:50:40;1.46887;0.054711;94.7479;22.2395;235.525;76.0199
2020-03-01 15:50:41;1.12847;0.382638;94.9139;22.2421;219.078;76.9804
2020-03-01 15:50:42;1.81845;0.382638;94.8005;22.2421;237.096;76.0
2020-03-01 15:50:43;1.21879;0.054711;94.8438;22.233;226.08;76.0
2020-03-01 15:50:44;1.75296;0.054711;94.7064;22.2455;252.959;76.0199
2020-03-01 15:50:45;1.1839;0.054711;94.743;22.2342;232.418;76.9804
2020-03-01 15:50:46;0.691549;-0.273216;94.6928;22.2407;214.9;76.0199
2020-03-01 15:50:47;1.06386;0.382638;94.8863;22.2432;252.731;76.0
2020-03-01 15:50:48;1.12271;0.054711;94.8638;22.2461;229.932;76.0199
2020-03-01 15:50:49;1.43399;0.382638;94.8188;22.2416;216.703;76.9804
2020-03-01 15:50:50;1.03018;0.054711;94.8385;22.2398;223.662;76.0199
2020-03-01 15:50:51;0.746612;-0.273216;94.8261;22.2418;222.446;77.0
2020-03-01 15:50:52;1.01038;-0.273216;94.8784;22.2418;232.025;77.0
2020-03-01 15:50:53;1.78792;-0.601143;94.9364;22.2305;208.844;76.9804
2020-03-01 15:50:54;1.58836;0.054711;94.3573;22.2359;233.053;76.0199
2020-03-01 15:50:55;1.9827;-0.273216;94.8938;22.231;238.436;77.0
2020-03-01 15:50:57;1.01247;0.054711;94.7686;22.2195;229.115;77.0
2020-03-01 15:50:58;2.23838;-0.273216;94.9345;22.2342;250.647;76.9804
2020-03-01 15:50:59;0.981356;-0.273216;94.7211;22.2263;232.33;76.0199
2020-03-01 15:51:00;1.95477;-0.601143;94.8999;22.2265;233.069;76.9804
2020-03-01 15:51:01;1.78039;-0.601143;94.8659;22.2265;222.387;76.0199
2020-03-01 15:51:02;2.06884;0.382638;95.0034;22.2332;228.337;77.0
2020-03-01 15:51:03;2.17376;0.382638;95.0114;22.229;246.877;76.9804
2020-03-01 15:51:04;1.75378;0.382638;94.9964;22.2227;219.314;76.0199
2020-03-01 15:51:05;1.90777;0.054711;94.7692;22.2308;231.539;77.0
2020-03-01 15:51:06;1.95992;0.382638;94.8602;22.2269;243.478;76.0199
2020-03-01 15:51:07;0.757933;0.054711;94.9118;22.2348;212.499;76.9804
2020-03-01 15:51:08;1.87446;0.054711;94.3596;22.2302;226.031;76.0199
2020-03-01 15:51:09;2.21757;0.054711;94.9765;22.2302;248.652;77.0
2020-03-01 15:51:10;1.9864;0.054711;94.7981;22.2357;230.256;76.9804
2020-03-01 15:51:11;1.64508;0.054711;94.5471;22.2369;209.273;76.0199
2020-03-01 15:51:12;2.20083;0.054711;94.763;22.2224;251.219;77.0
2020-03-01 15:51:13;1.73545;-0.273216;94.9179;22.2284;230.731;77.0
2020-03-01 15:51:14;1.12689;0.054711;94.5588;22.2205;219.584;77.0
2020-03-01 15:51:15;1.17199;0.054711;94.6305;22.2262;226.122;76.9804
2020-03-01 15:51:16;1.85966;0.054711;94.2576;22.2262;232.759;76.0199
2020-03-01 15:51:18;2.04428;0.054711;94.7793;22.2204;239.599;77.0
2020-03-01 15:51:19;1.20785;0.382638;94.1363;22.2192;245.882;76.9804
2020-03-01 15:51:20;1.89695;0.054711;94.1953;22.2164;208.928;76.0199
2020-03-01 15:51:21;1.91864;-0.273216;94.2222;22.2214;208.533;76.9804
2020-03-01 15:51:22;1.86215;0.054711;94.1762;22.2203;230.642;76.0199
2020-03-01 15:51:23;1.83874;-0.273216;94.2064;22.2074;231.06;77.0
2020-03-01 15:51:24;1.88388;0.382638;94.0185;22.2165;230.038;77.0
2020-03-01 15:51:25;1.79831;0.382638;94.0752;22.2165;229.326;77.0
2020-03-01 15:51:26;1.72117;0.054711;94.3818;22.2191;228.504;76.9804
2020-03-01 15:51:27;0.828904;0.054711;94.0765;22.2103;212.322;76.0199
2020-03-01 15:51:28;2.23396;0.382638;94.1765;22.207;246.665;76.9804
2020-03-01 15:51:29;1.22153;0.382638;94.6665;22.2157;233.127;76.9804
2020-03-01 15:51:30;1.58762;0.054711;94.0995;22.2152;232.262;76.0
2020-03-01 15:51:31;1.09525;0.382638;94.1441;22.2169;234.006;76.0199
2020-03-01 15:51:32;1.03605;-0.273216;94.1269;22.2241;205.958;77.0
2020-03-01 15:51:33;1.11285;0.382638;94.1477;22.2236;219.113;76.9804
2020-03-01 15:51:34;0.928426;0.382638;94.1199;22.2236;231.436;76.0
2020-03-01 15:51:35;1.54017;0.382638;94.011;22.2218;226.653;76.0199
2020-03-01 15:51:36;1.48414;0.382638;93.9704;22.225;228.386;77.0
2020-03-01 15:51:37;0.640611;0.054711;93.8313;22.217;229.299;76.9804
2020-03-01 15:51:39;1.66477;0.382638;94.0653;22.2129;225.97;76.0
2020-03-01 15:51:40;1.32432;0.054711;93.9962;22.2136;231.507;76.0199
2020-03-01 15:51:41;1.47484;0.382638;94.0821;22.2222;248.679;76.961
2020-03-01 15:51:42;1.40538;0.382638;93.9533;22.2176;232.563;75.0401
2020-03-01 15:51:43;1.55829;0.054711;93.9126;22.2095;206.968;77.0
2020-03-01 15:51:44;2.28208;0.054711;93.8564;22.2095;248.242;77.0
2020-03-01 15:51:45;1.12334;0.054711;93.8994;22.2092;228.207;76.9804
2020-03-01 15:51:46;1.06091;0.054711;93.8139;22.2103;229.221;76.0
2020-03-01 15:51:47;0.689138;0.054711;93.6269;22.2092;211.587;76.9801
2020-03-01 15:51:48;1.70903;0.054711;93.6083;22.2101;238.917;76.0201
2020-03-01 15:51:49;1.73947;0.054711;93.5491;22.2064;241.279;76.9801
2020-03-01 15:51:50;1.57041;0.054711;93.4692;22.2081;219.563;76.0201
2020-03-01 15:51:51;1.91831;0.054711;93.5216;22.2081;229.096;76.9801
2020-03-01 15:51:52;1.6676;-0.273216;93.7049;22.2007;224.82;76.0201
2020-03-01 15:51:53;1.00495;0.382638;93.669;22.2098;229.031;76.9801
2020-03-01 15:51:54;1.07349;0.054711;93.4489;22.2148;223.578;76.0201
2020-03-01 15:51:55;1.75324;0.054711;93.4624;22.2145;231.689;77.0
2020-03-01 15:51:56;0.828359;0.382638;93.3099;22.2126;208.022;77.0
2020-03-01 15:51:57;1.81106;0.054711;93.4642;22.2098;209.465;76.9801
2020-03-01 15:51:59;2.07303;-0.273216;93.3153;22.2133;238.72;76.0201
2020-03-01 15:52:00;0.865245;0.382638;93.2776;22.2189;215.991;77.0
2020-03-01 15:52:01;0.96526;0.382638;93.5296;22.2189;217.372;77.0
2020-03-01 15:52:02;1.71269;0.054711;93.1911;22.2141;220.195;77.0
2020-03-01 15:52:03;1.98609;0.054711;93.2285;22.2204;231.541;77.0
2020-03-01 15:52:04;1.89644;0.054711;93.1524;22.2092;245.331;76.9801
2020-03-01 15:52:05;1.63244;0.054711;93.3436;22.2246;231.334;76.0201
2020-03-01 15:52:06;1.8213;0.054711;93.0914;22.2147;224.044;76.9801
2020-03-01 15:52:07;1.01089;0.054711;92.9916;22.2138;222.869;76.0201
2020-03-01 15:52:08;1.72699;0.054711;93.119;22.2138;241.417;76.0201
2020-03-01 15:52:09;1.73191;0.054711;93.1448;22.2181;228.567;77.0
2020-03-01 15:52:10;2.00409;0.054711;93.357;22.2138;243.938;77.0
2020-03-01 15:52:11;1.79484;0.054711;93.0088;22.22;229.128;77.0
2020-03-01 15:52:12;1.48792;0.054711;93.3318;22.2149;223.982;77.0
2020-03-01 15:52:13;1.98771;-0.273216;93.0975;22.2141;238.748;77.0
2020-03-01 15:52:14;1.75861;0.710565;93.311;22.2246;236.306;76.9801
2020-03-01 15:52:15;1.71882;-0.273216;92.7576;22.2186;216.26;76.0201
2020-03-01 15:52:16;1.79505;-0.273216;93.1392;22.2186;221.057;77.0
2020-03-01 15:52:17;1.67971;0.054711;93.1239;22.2223;217.042;76.9801
2020-03-01 15:52:18;0.740266;0.054711;92.9479;22.2214;221.736;76.0
2020-03-01 15:52:19;1.97483;0.054711;92.9579;22.2331;235.358;76.0201
2020-03-01 15:52:21;1.17974;0.054711;93.0578;22.2269;227.601;76.9801
2020-03-01 15:52:22;1.16591;0.054711;92.9311;22.2369;244.528;76.0201
2020-03-01 15:52:23;1.60991;0.382638;93.0692;22.228;232.201;77.0
2020-03-01 15:52:24;0.700067;0.054711;92.905;22.2364;222.016;76.9801
2020-03-01 15:52:25;0.720006;0.054711;92.9308;22.2298;209.126;76.0201
2020-03-01 15:52:26;1.84048;0.054711;92.8663;22.2298;230.318;77.0
2020-03-01 15:52:27;1.24319;-0.601143;92.8501;22.2289;243.54;76.9801
2020-03-01 15:52:28;0.673616;0.054711;92.8832;22.2347;220.434;76.0201
2020-03-01 15:52:29;1.7672;-0.273216;92.809;22.2475;253.741;77.0
2020-03-01 15:52:30;1.18564;0.054711;92.8214;22.2434;219.125;76.0201
2020-03-01 15:52:31;1.30446;0.054711;92.5943;22.2482;235.194;77.0
2020-03-01 15:52:32;1.50161;0.054711;92.5975;22.2434;231.525;76.9801
2020-03-01 15:52:33;1.17861;0.054711;92.6895;22.2477;236.631;76.0
2020-03-01 15:52:34;1.4256;-0.273216;92.778;22.2526;222.59;76.0406
2020-03-01 15:52:35;1.30414;-0.273216;92.5598;22.2526;244.209;77.9605
2020-03-01 15:52:36;0.596805;0.054711;92.5358;22.2526;229.944;76.0201
2020-03-01 15:52:37;1.74976;-0.273216;92.4634;22.2527;232.408;77.0
2020-03-01 15:52:38;1.39957;-0.273216;92.405;22.2551;237.331;77.0
2020-03-01 15:52:39;1.22613;0.054711;92.6219;22.2541;228.633;77.0
2020-03-01 15:52:40;1.33478;0.054711;92.5133;22.251;222.03;76.9801
2020-03-01 15:52:41;1.44404;0.054711;92.3212;22.2609;224.041;76.0201
2020-03-01 15:52:43;1.66662;0.054711;92.5763;22.2609;243.466;77.0
2020-03-01 15:52:44;1.25126;0.054711;92.4919;22.2654;208.508;76.9801
2020-03-01 15:52:45;1.90466;-0.601143;92.2333;22.2572;231.512;76.0201
2020-03-01 15:52:46;1.99786;0.054711;92.4908;22.2608;237.317;77.0
2020-03-01 15:52:47;1.94182;0.054711;92.3194;22.2745;232.539;77.0
2020-03-01 15:52:48;1.45732;0.382638;92.3067;22.2593;243.701;77.0
2020-03-01 15:52:49;2.01127;0.054711;92.2666;22.2667;227.963;77.0
2020-03-01 15:52:50;1.85708;0.054711;92.2314;22.2701;221.411;77.0
2020-03-01 15:52:51;2.19663;0.054711;92.1355;22.2701;236.98;76.9801
2020-03-01 15:52:52;1.79964;0.382638;92.3317;22.2722;207.108;77.9605
2020-03-01 15:52:53;1.76956;0.054711;92.1451;22.2712;238.442;76.0201
2020-03-01 15:52:54;1.90802;-0.92907;92.141;22.2651;233.831;77.0
2020-03-01 15:52:55;1.78145;0.054711;92.0386;22.2614;218.802;77.0
2020-03-01 15:52:56;1.44918;-0.273216;92.0346;22.2708;221.002;77.0
2020-03-01 15:52:57;1.5395;-0.601143;91.7934;22.2648;229.708;77.0
2020-03-01 15:52:58;1.66135;-0.601143;91.9155;22.2648;207.305;76.9801
2020-03-01 15:52:59;1.08228;0.382638;91.5162;22.264;231.28;76.0201
2020-03-01 15:53:00;1.84439;0.054711;91.7568;22.2603;231.019;76.9801
2020-03-01 15:53:01;1.53039;0.054711;91.3852;22.2488;211.327;76.0406
2020-03-01 15:53:02;1.54384;0.054711;91.5067;22.256;232.017;77.9605
2020-03-01 15:53:03;2.03116;0.054711;91.2953;22.2572;239.446;76.0406
2020-03-01 15:53:05;1.51091;0.054711;91.4008;22.2457;216.264;77.9801
2020-03-01 15:53:06;1.4115;-0.273216;91.272;22.2475;231.029;77.0
2020-03-01 15:53:07;1.49542;-0.273216;91.7079;22.2475;207.577;77.0
2020-03-01 15:53:08;2.10336;-0.273216;91.4797;22.2429;241.238;77.0
2020-03-01 15:53:09;2.14371;0.054711;91.1728;22.2458;246.292;76.9801
2020-03-01 15:53:10;1.64191;-0.273216;91.3811;22.2441;231.672;76.0406
2020-03-01 15:53:11;1.41007;0.054711;91.096;22.2437;234.264;77.9605
2020-03-01 15:53:12;1.73667;-0.273216;91.4496;22.2437;234.705;76.0201
2020-03-01 15:53:13;1.31809;0.382638;91.0229;22.2308;205.824;77.0
2020-03-01 15:53:14;1.76411;0.382638;91.0898;22.2308;223.492;76.9801
2020-03-01 15:53:15;1.6446;0.054711;91.0263;22.2434;230.935;77.0
2020-03-01 15:53:16;1.52361;-0.273216;91.0832;22.2411;229.904;77.0
2020-03-01 15:53:17;1.69076;0.054711;91.491;22.2354;228.648;77.0
2020-03-01 15:53:18;1.80198;0.382638;90.8978;22.2395;240.653;76.9801
2020-03-01 15:53:19;1.92994;0.382638;90.8952;22.2438;231.675;76.0201
2020-03-01 15:53:20;1.76761;0.054711;90.9347;22.2393;223.509;77.0
2020-03-01 15:53:21;1.65329;0.054711;90.7889;22.2393;231.926;77.0
2020-03-01 15:53:22;1.6329;0.382638;90.8356;22.2381;225.845;76.9801
2020-03-01 15:53:23;1.15368;0.054711;90.8912;22.2448;230.147;76.0406
2020-03-01 15:53:24;1.5708;-0.273216;90.825;22.24;248.203;77.9605
2020-03-01 15:53:25;1.26274;0.382638;90.7046;22.2375;237.484;76.0406
2020-03-01 15:53:26;1.68469;0.054711;90.6187;22.2438;243.501;77.9605
2020-03-01 15:53:28;1.5321;0.054711;90.59;22.2296;241.69;76.0201
2020-03-01 15:53:29;1.54239;0.054711;90.6546;22.2296;223.445;76.9801
2020-03-01 15:53:30;1.91263;0.054711;90.9146;22.2296;234.832;76.0201
2020-03-01 15:53:31;1.65922;0.054711;90.7911;22.2438;248.579;77.0
2020-03-01 15:53:32;1.62452;0.054711;90.4918;22.2328;236.997;76.9801
2020-03-01 15:53:33;1.44032;-0.273216;90.6499;22.2452;234.055;76.0201
2020-03-01 15:53:34;1.44411;0.382638;90.8694;22.2438;230.105;76.9801
2020-03-01 15:53:35;1.80397;0.054711;90.5271;22.2368;244.649;76.0201
2020-03-01 15:53:36;1.40334;0.054711;90.5423;22.2356;222.04;77.0
2020-03-01 15:53:37;0.716087;0.054711;90.4183;22.2417;212.361;77.0
2020-03-01 15:53:38;1.1789;0.054711;90.4954;22.2417;234.557;77.0
2020-03-01 15:53:39;1.05821;0.054711;90.3916;22.2314;222.34;76.0201
2020-03-01 15:53:40;1.74524;0.710565;90.3256;22.2367;226.924;77.0
2020-03-01 15:53:41;1.21286;0.382638;90.3898;22.2375;232.737;77.0
2020-03-01 15:53:42;1.15182;-0.601143;90.196;22.2321;240.001;76.9801
2020-03-01 15:53:43;1.79135;-0.601143;90.3655;22.2474;215.598;76.0201
2020-03-01 15:53:44;1.73972;0.054711;90.1773;22.2461;236.684;77.0
2020-03-01 15:53:45;0.838228;-0.273216;90.2941;22.2467;211.956;77.0
2020-03-01 15:53:46;1.82626;-0.273216;90.3864;22.2467;229.413;76.9801
2020-03-01 15:53:47;1.8714;0.054711;90.1258;22.2392;205.871;76.0201
2020-03-01 15:53:48;1.08544;0.054711;90.145;22.2471;219.536;76.9801
2020-03-01 15:53:49;1.67413;0.382638;90.0928;22.2407;229.556;76.0201
2020-03-01 15:53:50;1.79592;0.054711;90.1938;22.2448;231.964;77.0
2020-03-01 15:53:52;1.69335;0.382638;90.0013;22.2372;233.18;77.0
2020-03-01 15:53:53;1.05875;0.054711;90.1092;22.2401;227.947;77.0
2020-03-01 15:53:54;1.06947;0.054711;90.0809;22.2401;234.64;77.0
2020-03-01 15:53:55;1.87164;0.054711;89.9313;22.2462;207.096;76.9801
2020-03-01 15:53:56;1.70882;0.382638;89.9392;22.2396;227.563;76.0201
2020-03-01 15:53:57;1.79758;0.054711;90.164;22.2439;235.916;77.0
2020-03-01 15:53:58;1.17731;0.382638;90.1132;22.2382;231.491;77.0
2020-03-01 15:53:59;1.80446;0.054711;89.953;22.2331;226.622;77.0
2020-03-01 15:54:00;2.13506;0.382638;90.075;22.2425;246.701;76.9801
2020-03-01 15:54:01;1.82725;0.054711;90.1519;22.2328;243.569;76.0201
2020-03-01 15:54:02;2.17115;0.382638;89.8632;22.2277;240.173;76.0201
2020-03-01 15:54:03;1.88271;0.382638;89.9974;22.2277;230.571;77.0
2020-03-01 15:54:04;2.14576;0.054711;89.9337;22.2338;253.682;77.0
2020-03-01 15:54:05;2.07137;0.382638;89.9217;22.2423;233.45;77.0
2020-03-01 15:54:06;1.53922;-0.273216;90.0523;22.2311;229.332;77.0
2020-03-01 15:54:07;1.88188;-0.273216;90.161;22.2411;234.102;77.0
2020-03-01 15:54:08;1.80644;0.054711;90.1804;22.2339;229.476;77.0
2020-03-01 15:54:09;1.45902;0.382638;90.3265;22.2333;221.935;76.9801
2020-03-01 15:54:10;1.84725;0.054711;89.9231;22.2414;230.591;76.0406
2020-03-01 15:54:11;1.97652;0.054711;90.2335;22.2414;237.276;77.9605
2020-03-01 15:54:12;1.89269;0.382638;90.1887;22.2332;238.196;76.0201
2020-03-01 15:54:13;1.83064;0.054711;90.3632;22.2377;236.523;76.9801
2020-03-01 15:54:15;1.21232;0.382638;90.112;22.2294;251.391;76.0201
2020-03-01 15:54:16;1.95049;0.054711;89.7787;22.2389;227.741;77.0
2020-03-01 15:54:17;1.97302;0.382638;90.2288;22.2455;226.419;77.0
2020-03-01 15:54:18;1.86033;0.382638;90.3198;22.2448;236.911;77.0
2020-03-01 15:54:19;1.62883;0.382638;89.7256;22.2458;219.126;76.9801
2020-03-01 15:54:20;1.66864;0.054711;90.208;22.2484;220.3;76.0201
2020-03-01 15:54:21;1.48941;0.382638;89.6517;22.2515;234.346;77.0
2020-03-01 15:54:22;1.86053;0.382638;90.0388;22.2515;228.793;76.9605
2020-03-01 15:54:23;1.82196;0.054711;90.0768;22.2407;229.407;75.0406
2020-03-01 15:54:24;1.89132;0.054711;90.1353;22.2553;239.149;76.0201
2020-03-01 15:54:25;1.95115;0.054711;90.0235;22.248;231.828;76.9801
2020-03-01 15:54:26;1.81971;-0.273216;89.696;22.2562;232.3;76.0
2020-03-01 15:54:27;1.12183;0.382638;90.1314;22.2513;229.666;76.0
2020-03-01 15:54:28;0.678045;0.382638;90.0099;22.2584;212.969;75.9801
2020-03-01 15:54:29;1.18107;0.054711;89.9161;22.2473;227.24;75.0201
2020-03-01 15:54:30;1.64842;0.054711;89.7197;22.2473;234.404;76.0
2020-03-01 15:54:31;1.83015;-0.601143;89.9577;22.2443;230.787;76.0
2020-03-01 15:54:32;1.76644;0.382638;89.9128;22.2406;238.793;76.0
2020-03-01 15:54:33;1.24586;0.054711;90.0258;22.2484;238.121;76.0
2020-03-01 15:54:34;0.99418;0.382638;90.0297;22.2436;221.062;75.9801
2020-03-01 15:54:36;1.81145;0.054711;89.8677;22.2421;225.299;75.0
2020-03-01 15:54:37;1.10465;-0.273216;89.759;22.2279;224.53;75.0201
2020-03-01 15:54:38;1.4605;0.054711;90.0419;22.2353;238.969;75.9801
2020-03-01 15:54:39;1.02997;0.054711;89.7864;22.2353;232.518;75.0
2020-03-01 15:54:40;1.72079;0.054711;89.9415;22.2366;236.708;75.0
2020-03-01 15:54:41;1.73007;0.382638;89.8876;22.2324;243.186;75.0
2020-03-01 15:54:42;1.00757;0.054711;89.728;22.2302;221.492;75.0
2020-03-01 15:54:43;1.01641;0.054711;89.762;22.225;224.383;75.0
2020-03-01 15:54:44;1.61358;0.054711;89.9608;22.2177;220.719;74.9801
2020-03-01 15:54:45;1.47367;0.054711;89.8987;22.2284;225.518;74.0406
2020-03-01 15:54:46;1.93319;0.054711;89.7515;22.2284;244.837;75.9605
2020-03-01 15:54:47;1.77753;0.382638;90.0189;22.2187;231.322;74.0201
2020-03-01 15:54:48;2.05389;-0.273216;89.8681;22.2221;250.627;74.9801
2020-03-01 15:54:49;0.89829;0.054711;89.7412;22.2173;237.332;74.0
2020-03-01 15:54:50;0.856096;0.054711;89.8126;22.2273;220.816;74.0
2020-03-01 15:54:51;1.05599;0.054711;89.9743;22.2192;232.331;74.0
2020-03-01 15:54:52;2.02635;0.054711;90.1219;22.2216;248.96;74.0
2020-03-01 15:54:53;1.01889;0.054711;89.8977;22.221;225.037;74.0
2020-03-01 15:54:54;2.18869;0.382638;89.9071;22.2249;238.358;74.0
2020-03-01 15:54:55;0.979062;0.382638;89.8087;22.2249;206.163;74.0
2020-03-01 15:54:56;1.95494;0.710565;89.9155;22.2193;210.029;74.0
2020-03-01 15:54:57;1.52478;0.054711;89.8741;22.2278;226.409;74.0
2020-03-01 15:54:59;1.96821;0.054711;89.9884;22.236;240.103;73.9801
2020-03-01 15:55:00;2.20824;-0.273216;89.939;22.2406;248.513;73.0202
2020-03-01 15:55:01;1.05425;0.382638;89.8078;22.235;231.614;74.0
2020-03-01 15:55:02;1.77437;0.054711;89.3916;22.2361;215.505;74.0
2020-03-01 15:55:03;1.08328;0.382638;89.9781;22.2451;222.714;73.9801
2020-03-01 15:55:04;0.614617;0.382638;89.7962;22.2451;207.888;73.0406
2020-03-01 15:55:05;1.62042;0.054711;89.8118;22.2294;231.281;74.9605
2020-03-01 15:55:06;2.18517;0.054711;90.062;22.2337;245.476;73.0202
2020-03-01 15:55:07;2.16832;0.054711;89.9176;22.2381;243.721;74.0
2020-03-01 15:55:08;1.77499;0.054711;89.8641;22.2418;220.966;74.0201
2020-03-01 15:55:09;2.11032;0.054711;89.898;22.2307;253.622;74.9801
2020-03-01 15:55:10;1.98612;0.054711;89.8298;22.2406;232.455;73.0202
2020-03-01 15:55:11;1.90012;0.054711;89.7597;22.2409;230.867;74.0
2020-03-01 15:55:12;1.86407;0.054711;89.7327;22.2507;221.416;74.0
2020-03-01 15:55:13;2.05653;0.054711;89.9174;22.2372;214.048;73.9801
2020-03-01 15:55:14;1.30946;0.054711;89.8721;22.2372;224.536;73.0202
2020-03-01 15:55:15;1.78959;0.054711;89.8562;22.246;233.016;74.0
2020-03-01 15:55:16;1.99326;0.382638;89.3976;22.2354;242.066;74.0
2020-03-01 15:55:17;1.94437;-0.273216;89.9191;22.243;232.594;74.0201
2020-03-01 15:55:18;2.19262;0.054711;89.5584;22.2357;231.847;74.9801
2020-03-01 15:55:19;2.01955;0.054711;89.6439;22.2412;236.199;74.0
2020-03-01 15:55:20;1.93985;0.054711;89.293;22.2412;230.859;74.0
2020-03-01 15:55:21;1.8809;0.054711;89.9422;22.2412;237.1;73.9801
2020-03-01 15:55:22;1.29862;0.382638;89.7879;22.2404;225.245;73.0202
2020-03-01 15:55:24;1.92917;0.382638;89.8538;22.2445;240.001;74.0
2020-03-01 15:55:25;1.96262;0.054711;89.4287;22.2397;231.15;74.0
2020-03-01 15:55:26;1.17442;0.382638;89.8807;22.2241;223.183;73.9801
2020-03-01 15:55:27;1.60037;-0.273216;89.264;22.2352;220.228;73.0406
2020-03-01 15:55:28;1.52095;0.710565;89.4847;22.2317;230.525;74.9605
2020-03-01 15:55:29;1.88511;0.710565;89.1491;22.2317;238.034;73.0202
2020-03-01 15:55:30;1.62367;0.054711;89.4661;22.2289;229.331;74.0
2020-03-01 15:55:31;1.53845;-0.601143;89.2914;22.2188;227.101;74.0
2020-03-01 15:55:32;1.30663;0.054711;89.2356;22.2206;222.893;73.9801
2020-03-01 15:55:33;1.83399;0.054711;89.081;22.2274;222.128;73.0202
2020-03-01 15:55:34;1.4665;0.054711;89.3691;22.2113;214.347;73.9801
2020-03-01 15:55:35;1.82962;0.382638;89.4088;22.2149;225.565;74.9801
2020-03-01 15:55:36;1.75634;0.054711;89.3012;22.2166;250.438;74.0
2020-03-01 15:55:37;1.5405;0.054711;89.0576;22.2166;231.343;74.0
2020-03-01 15:55:38;0.659466;0.382638;89.1685;22.2135;206.06;73.9801
2020-03-01 15:55:39;0.659927;-0.601143;89.1786;22.2117;213.748;73.0202
2020-03-01 15:55:40;1.6839;0.382638;89.1538;22.2142;248.814;74.0
2020-03-01 15:55:41;1.96188;0.382638;89.1015;22.1997;230.902;74.0201
2020-03-01 15:55:42;1.46562;-0.273216;89.1483;22.2037;230.821;74.9605
2020-03-01 15:55:43;1.92821;0.054711;89.054;22.2147;234.842;73.0202
2020-03-01 15:55:44;1.18167;-0.273216;89.1663;22.2113;231.529;74.0
2020-03-01 15:55:45;1.87671;-0.273216;89.1861;22.2113;231.619;74.0
2020-03-01 15:55:47;1.83147;0.382638;89.1377;22.2132;223.027;74.0
2020-03-01 15:55:48;1.19685;0.054711;88.9488;22.2107;230.557;74.0
